adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
repaired,for-23,overtone,18,duration,intact,1,8,1.0,1.0,0.0037844181600306115,0.0,0.0
old,for-23,overtone,18,duration,intact,1,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,duration,intact,1,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,duration,intact,1,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,duration,intact,1,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,duration,intact,1,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,duration,intact,1,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,intact,0,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,intact,0,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,intact,0,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,intact,0,3,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,3,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,intact,0,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,intact,0,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,intact,0,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,intact,0,8,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,intact,0,8,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,intact,0,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,intact,0,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,intact,0,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,intact,0,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,intact,0,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,intact,0,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,intact,1,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,intact,1,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,intact,1,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,intact,1,3,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,3,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,intact,1,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,intact,1,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,intact,1,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,intact,1,8,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,intact,1,8,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,intact,1,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,intact,1,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,intact,1,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,intact,1,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,intact,1,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,intact,1,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,reset,0,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,reset,0,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,reset,0,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,reset,0,3,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,3,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,reset,0,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,reset,0,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,reset,0,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,reset,0,8,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,reset,0,8,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,reset,0,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,reset,0,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,reset,0,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,reset,0,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,reset,0,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,reset,0,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,reset,1,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,reset,1,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,reset,1,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,reset,1,3,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,3,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,reset,1,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,reset,1,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,reset,1,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,reset,1,8,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,reset,1,8,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,reset,1,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,reset,1,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,reset,1,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,reset,1,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,reset,1,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,reset,1,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,removal,0,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,removal,0,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,removal,0,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,removal,0,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,removal,0,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,removal,0,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,removal,0,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,removal,0,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,removal,0,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,removal,0,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,removal,0,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,removal,0,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,removal,0,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,removal,0,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,removal,0,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,removal,0,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,removal,0,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,removal,0,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,removal,1,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,removal,1,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,removal,1,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,removal,1,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,removal,1,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,removal,1,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,removal,1,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,removal,1,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,removal,1,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,removal,1,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,removal,1,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,removal,1,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,removal,1,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,removal,1,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,removal,1,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,removal,1,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,removal,1,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,removal,1,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,swap,0,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,swap,0,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,swap,0,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,swap,0,3,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,3,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,swap,0,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,swap,0,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,swap,0,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,swap,0,8,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,swap,0,8,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,swap,0,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,swap,0,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,swap,0,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,swap,0,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,swap,0,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,swap,0,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,swap,1,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,swap,1,1,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,1,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,swap,1,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,swap,1,3,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,3,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,swap,1,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,swap,1,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,swap,1,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,swap,1,8,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,swap,1,8,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,swap,1,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,swap,1,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,swap,1,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,swap,1,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,swap,1,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,swap,1,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,1,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,1,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,3,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,3,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,6,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,6,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,8,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,8,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,shuffle,0,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,shuffle,0,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,1,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,1,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,3,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,3,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,6,1.0,0.0,11.999998226868264,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,6,1.0,1.0,0.0015662217149809976,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,8,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,8,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,shuffle,1,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,shuffle,1,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,1,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,1,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,3,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,3,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,8,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,8,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,0,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,0,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,0,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,0,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,1,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,1,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,2,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,2,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,3,1.0,0.0,11.999999336999501,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,3,1.0,1.0,0.01727408762897298,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,5,1.0,0.0,12.000001205832277,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,5,1.0,1.0,0.002430661402879508,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,6,1.0,0.0,12.000000987509878,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,6,1.0,1.0,0.001254335115710603,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,7,1.0,0.0,12.000000886536462,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,7,1.0,1.0,0.00715166875585993,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,8,1.0,0.0,12.00000084246291,1.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,8,1.0,1.0,0.0039446388394956955,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,11,1.0,1.0,1.756269738706351e-05,0.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,11,1.0,1.0,0.00045406387623359024,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,12,1.0,1.0,1.5019168232655034e-05,0.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,12,1.0,1.0,0.0007636524320364657,0.0,0.0
old,for-23,overtone,18,joint,ambiguous,1,13,1.0,1.0,8.55089968965217e-06,0.0,0.0
repaired,for-23,overtone,18,joint,ambiguous,1,13,1.0,1.0,0.0018190223921052961,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,0,1.0,1.0,6.673444313495265e-07,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,0,1.0,1.0,0.007281340078451395,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,1,1.0,1.0,0.0002675844324588894,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,1,1.0,1.0,0.012610181370368068,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,2,1.0,1.0,3.7683966160884097e-06,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,2,1.0,1.0,0.004604550703199983,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,3,1.0,1.0,2.188326736007884e-05,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,3,1.0,1.0,0.0065092417340155695,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,5,1.0,1.0,6.673444313495265e-07,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,5,1.0,1.0,0.007281340078451395,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,6,1.0,1.0,2.6190572086193242e-05,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,6,1.0,1.0,0.011671087686958792,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,7,1.0,1.0,3.7683966160884097e-06,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,7,1.0,1.0,0.004604550703199983,0.0,0.0
old,for-24,fundamental,0,matched,intact,0,8,1.0,1.0,1.057638075963041e-05,0.0,0.0
repaired,for-24,fundamental,0,matched,intact,0,8,1.0,1.0,0.0035950105318782732,0.0,0.0
