front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
oracle-boundary,cea-28,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0022098506378694397,0.0,0.0,0.0533125,0.0533125
oracle-boundary,cea-29,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001873632049713017,0.0,0.0,0.06275,0.06275
oracle-boundary,cea-30,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001634220932524059,0.0,0.0,0.0610625,0.0610625
oracle-boundary,cea-31,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.003505327318526204,0.0,0.0,0.059375,0.059375
oracle-boundary,cea-32,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0013350404111847148,0.0,0.0,0.0576875,0.0576875
oracle-boundary,cea-33,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0005906906622549783,0.0,0.0,0.056,0.056
oracle-boundary,cea-34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0010885733891928626,0.0,0.0,0.0639375,0.0639375
oracle-boundary,cea-35,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.004800077474610011,0.0,0.0,0.061875,0.061875
oracle-boundary,cea-36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0007955875353819698,0.0,0.0,0.0598125,0.0598125
oracle-boundary,cea-37,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001197250797297021,0.0,0.0,0.06375,0.06375
oracle-boundary,cea-38,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0015241804589737804,0.0,0.0,0.0626875,0.0626875
oracle-boundary,cea-39,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.004078386666504552,0.0,0.0,0.0636875,0.0636875
