group,cell,condition,variant,window_count,valid_count,candidate_count,cluster_count,concentration,disagreement,unknown_mass,available
cea-23,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,14,14,2,2,0.8716228137983264,0.1283771862016736,1.1102230246251565e-16,1
cea-23,joint,intact,1,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,intact,1,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,intact,1,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,reset,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,reset,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,0,14,14,2,2,0.8716228137983264,0.1283771862016736,1.1102230246251565e-16,1
cea-23,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,0,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,removal,0,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,1,14,14,2,2,0.8716228137983264,0.1283771862016736,1.1102230246251565e-16,1
cea-23,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,1,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,removal,1,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,14,14,2,2,0.8716228137983264,0.1283771862016736,1.1102230246251565e-16,1
cea-23,joint,swap,0,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,swap,0,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,swap,0,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,14,14,2,2,0.8716228137983264,0.1283771862016736,1.1102230246251565e-16,1
cea-23,joint,swap,1,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,swap,1,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,swap,1,6,6,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,14,13,2,2,0.8635221374677859,0.13647786253221406,0.07253702309980226,1
cea-23,joint,shuffle,0,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,14,13,2,2,0.8635221374677859,0.13647786253221406,0.07253702309980226,1
cea-23,joint,shuffle,1,6,6,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,ambiguous,0,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,ambiguous,0,6,6,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,ambiguous,1,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,ambiguous,1,6,6,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,12,11,1,1,0.9153236877808035,0.08467631221919647,0.08467631221919647,1
cea-24,detached,intact,0,4,4,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,0,14,13,1,1,0.9276517444469077,0.07234825555309232,0.07234825555309232,1
cea-24,detached,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,12,11,1,1,0.9150787915509804,0.08492120844901963,0.08492120844901963,1
cea-24,detached,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,detached,intact,1,14,13,1,1,0.9276517444469077,0.07234825555309232,0.07234825555309232,1
cea-24,detached,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,14,14,2,2,0.9365268820470593,0.06347311795294075,1.1102230246251565e-16,1
cea-24,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,4,4,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,16,14,1,1,0.873789183020091,0.126210816979909,0.126210816979909,1
cea-24,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,12,11,1,1,0.9156132743749343,0.08438672562506566,0.08438672562506566,1
cea-24,legato,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,1,14,14,2,2,0.9365268820470593,0.06347311795294075,1.1102230246251565e-16,1
cea-24,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,1,12,10,1,1,0.8332509117696588,0.16674908823034118,0.16674908823034118,1
cea-24,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,1,16,14,1,1,0.873789183020091,0.126210816979909,0.126210816979909,1
cea-24,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,1,12,10,1,1,0.8332503442706913,0.16674965572930867,0.16674965572930867,1
cea-24,legato,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,legato,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,0,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,0,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,duration,intact,0,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,duration,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,0,16,14,1,1,0.8749559523676843,0.1250440476323157,0.1250440476323157,1
cea-24,duration,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,1,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,1,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,duration,intact,1,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-24,duration,intact,1,16,14,1,1,0.8749559523676843,0.1250440476323157,0.1250440476323157,1
cea-24,duration,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,0,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,0,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,joint,intact,0,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,joint,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,0,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,1,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,1,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,joint,intact,1,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,intact,1,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,reset,0,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,reset,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,reset,1,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,reset,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,0,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,removal,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,0,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,joint,removal,0,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,joint,removal,0,4,4,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,0,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,removal,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,1,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,removal,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,1,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,joint,removal,1,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,joint,removal,1,4,4,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,removal,1,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,removal,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,0,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,0,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,joint,swap,0,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,0,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,swap,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,1,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,1,16,14,1,1,0.8748414899823055,0.1251585100176945,0.1251585100176945,1
cea-24,joint,swap,1,14,13,1,1,0.9278621880525816,0.07213781194741842,0.07213781194741842,1
cea-24,joint,swap,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,swap,1,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,swap,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,14,14,2,2,0.9374857120101427,0.06251428798985725,0.0,1
cea-24,joint,shuffle,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,0,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,shuffle,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,14,14,2,2,0.9374857120101427,0.06251428798985725,0.0,1
cea-24,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,shuffle,1,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,shuffle,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,0,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,ambiguous,0,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,14,13,1,1,0.9278436059579795,0.07215639404202046,0.07215639404202046,1
cea-24,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,6,6,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-24,joint,ambiguous,1,16,14,1,1,0.8749398945978302,0.12506010540216983,0.12506010540216983,1
cea-24,joint,ambiguous,1,6,6,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,16,15,2,2,0.8811310394098741,0.11886896059012586,0.06302831144579402,1
cea-25,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,16,15,2,2,0.8822370323152964,0.11776296768470362,0.06310625048251572,1
cea-25,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,0,16,15,1,1,0.93702043599144,0.06297956400855997,0.06297956400855997,1
cea-25,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,16,15,2,2,0.8811310394098741,0.11886896059012586,0.06302831144579402,1
cea-25,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,16,15,2,2,0.8822370323152964,0.11776296768470362,0.06310625048251572,1
cea-25,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-25,duration,intact,1,16,15,1,1,0.93702043599144,0.06297956400855997,0.06297956400855997,1
cea-25,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-25,joint,intact,0,16,15,2,2,0.8811310394098741,0.11886896059012586,0.06302831144579402,1
