model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95
fixed/transition2,legato,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,detached,intact,0.25,0.125,0.375,0.08333333333333333,0.0,0.20833333333333334,5.526007532258653,3.552437247541039,7.529820201224186,0.90986234328125,0.72506555421875,1.08162270265625,1.1346355125024896,0.9779304971340185,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.4396840625,0.37464499999999995,0.5177309375
fixed/transition3,duration,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,joint,ambiguous,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,joint,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,joint,removal,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,joint,reset,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,joint,shuffle,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,joint,swap,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition3,legato,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/absolute,detached,intact,0.9583333333333334,0.8958333333333334,1.0,0.9166666666666666,0.7916666666666666,1.0,0.04184697582797466,0.0009804805139615315,0.10314671879899436,0.023443659687500035,9.800000000392828e-07,0.05860767921875002,0.06381790748460363,0.011582902361779926,0.1421704151688392,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9730043749999999,0.9339809375,0.9990199999999999
map/absolute,duration,intact,0.9375,0.8541666666666666,1.0,0.875,0.7083333333333334,1.0,0.10314671879899436,0.0009804805139615315,0.22574620474103377,0.05860767921875002,9.800000000392828e-07,0.12893571828125003,0.1421704151688392,0.011582902361779926,0.2988754305373103,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9339809375,0.8559340624999999,0.9990199999999999
map/absolute,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,0.9074100610338741,0.6975426423483112,1.312826326235837,0.5280753507696042,0.5033428060497147,0.5726645879063766,0.6936579546943257,0.6125689285257917,0.7684452760253503,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.543315983876182,0.5082830813354039,0.5923918250603045
map/absolute,joint,intact,0.9583333333333334,0.8958333333333334,1.0,0.9166666666666666,0.7916666666666666,1.0,0.062280223484981224,0.0009804805139615315,0.16444646177001407,0.03516499953125003,9.800000000392828e-07,0.09377169875000002,0.08993541004601548,0.011582902361779926,0.22052292285307473,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9599965625000001,0.8949575,0.9990199999999999
map/absolute,joint,removal,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/absolute,joint,reset,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/absolute,joint,shuffle,0.9583333333333334,0.8958333333333334,1.0,0.9166666666666666,0.7916666666666666,1.0,0.0827134711419878,0.0009804805139615315,0.2053129570840272,0.04688633937500003,9.800000000392828e-07,0.1172143784375,0.11605291260742734,0.011582902361779926,0.2727579279758985,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.94698875,0.868941875,0.9990199999999999
